id_registro,id_maquina,planta,tipo_maquina,turno,temperatura_c,vibracion_mm_s,presion_bar,horas_operacion,antiguedad_anios,dias_desde_mantenimiento,produccion_unidades,tasa_defectos_pct,consumo_energia_kwh,falla_maquina,planta_cod,tipo_maquina_cod,turno_cod,cluster,cluster_nombre,probabilidad_falla,prediccion_falla
MAN-0799,MQ-005,Arequipa,Empacadora,Noche,75.9,6.18,6.3,4579,2.2,222,878,3.21,644.5,1,0,1,1,3,Críticas,0.8485801865580401,1
MAN-0800,MQ-030,Lima,Empacadora,Noche,80.9,4.37,6.66,7111,4.3,181,944,4.62,512.54,1,1,1,1,3,Críticas,0.7510398044366972,1
MAN-0801,MQ-059,Arequipa,Prensa,Mañana,77.0,4.34,6.58,5971,4.2,54,1058,1.66,794.94,0,0,3,0,3,Críticas,0.2647236985172695,0
MAN-0802,MQ-018,Lima,Inyectora,Noche,65.7,5.51,6.91,6461,4.4,151,879,3.49,651.13,1,1,2,1,3,Críticas,0.5503829443090221,1
MAN-0803,MQ-093,Trujillo,Torno CNC,Tarde,72.4,4.21,6.5,1871,2.6,154,1150,5.16,472.49,0,2,4,2,0,Eficientes,0.5532018567281237,1
MAN-0804,MQ-014,Lima,Compresor,Noche,68.9,5.24,5.15,6078,6.6,132,846,2.35,728.11,1,1,0,1,1,Alerta,0.5279872032251975,1
MAN-0805,MQ-040,Lima,Inyectora,Noche,85.7,6.26,6.35,6641,6.4,23,815,2.98,647.42,0,1,2,1,1,Alerta,0.6557838004913719,1
MAN-0806,MQ-121,Lima,Inyectora,Mañana,88.5,3.71,5.5,3597,2.0,1,1019,4.04,526.31,0,1,2,0,3,Críticas,0.19711587177054712,0
MAN-0807,MQ-017,Arequipa,Torno CNC,Noche,77.7,4.53,7.13,7633,5.6,81,906,1.16,503.04,1,0,4,1,2,Estándar,0.4738092324074457,0
MAN-0808,MQ-039,Lima,Empacadora,Mañana,69.5,3.75,6.13,10480,8.1,52,879,4.21,549.87,0,1,1,0,1,Alerta,0.19038690067070266,0
MAN-0809,MQ-004,Arequipa,Torno CNC,Mañana,58.6,2.98,7.47,6591,4.6,72,627,4.68,537.97,0,0,4,0,2,Estándar,0.079696448878681,0
MAN-0810,MQ-063,Lima,Prensa,Noche,98.8,4.01,5.03,8642,3.2,102,535,9.05,694.64,0,1,3,1,3,Críticas,0.656669653173078,1
MAN-0811,MQ-093,Trujillo,Inyectora,Mañana,89.2,4.0,6.32,11241,6.4,89,576,5.58,475.56,0,2,2,0,1,Alerta,0.539657107596108,1
MAN-0812,MQ-134,Lima,Empacadora,Mañana,77.0,2.03,8.1,6919,6.4,18,866,2.58,446.55,0,1,1,0,2,Estándar,0.16214954846137664,0
MAN-0813,MQ-165,Arequipa,Empacadora,Mañana,64.8,3.46,6.88,4880,2.2,138,713,1.91,488.74,0,0,1,0,0,Eficientes,0.21163206048118252,0
MAN-0814,MQ-107,Trujillo,Inyectora,Mañana,78.5,4.04,7.81,5787,6.0,7,1036,2.75,646.2,0,2,2,0,1,Alerta,0.2734705256665719,0
MAN-0815,MQ-031,Arequipa,Empacadora,Noche,59.9,5.05,6.63,4307,6.4,36,951,3.33,692.03,1,0,1,1,1,Alerta,0.2202431707895311,0
MAN-0816,MQ-145,Arequipa,Compresor,Noche,73.4,3.71,8.45,547,0.8,68,789,2.08,653.87,1,0,0,1,0,Eficientes,0.34220037793177527,0
MAN-0817,MQ-082,Trujillo,Torno CNC,Tarde,84.0,3.77,5.57,5422,2.4,71,1186,4.56,758.97,1,2,4,2,3,Críticas,0.36680585482210865,0
MAN-0818,MQ-180,Lima,Compresor,Noche,72.7,1.79,7.55,4337,3.1,41,780,3.77,466.31,0,1,0,1,0,Eficientes,0.13176714710982343,0
MAN-0819,MQ-145,Lima,Inyectora,Noche,65.5,6.87,7.86,7751,4.4,149,653,3.82,587.78,0,1,2,1,1,Alerta,0.7147584270970344,1
MAN-0820,MQ-151,Arequipa,Inyectora,Mañana,68.6,5.51,7.19,3257,2.1,52,918,1.24,653.05,0,0,2,0,0,Eficientes,0.25507135799761455,0
MAN-0821,MQ-067,Trujillo,Torno CNC,Mañana,79.4,3.56,4.63,3908,2.8,116,776,4.18,695.89,0,2,4,0,3,Críticas,0.2461973642457458,0
MAN-0822,MQ-076,Lima,Torno CNC,Noche,91.2,5.17,5.16,2087,3.1,222,1014,6.02,744.92,1,1,4,1,3,Críticas,0.8971894749445399,1
MAN-0823,MQ-076,Lima,Torno CNC,Noche,78.6,2.46,6.64,1005,0.2,51,818,2.98,565.89,0,1,4,1,0,Eficientes,0.14220807215910686,0
MAN-0824,MQ-035,Arequipa,Compresor,Noche,68.5,6.05,5.51,4117,2.9,145,1035,2.87,562.29,1,0,0,1,3,Críticas,0.5746843204426091,1
MAN-0825,MQ-172,Trujillo,Empacadora,Mañana,70.7,3.07,8.64,1431,1.5,126,991,1.32,671.11,1,2,1,0,0,Eficientes,0.3096514697611773,0
MAN-0826,MQ-014,Arequipa,Inyectora,Tarde,62.3,6.47,6.56,4250,3.8,76,1043,4.4,430.26,0,0,2,2,0,Eficientes,0.4624277731874084,0
MAN-0827,MQ-166,Lima,Prensa,Mañana,62.1,2.52,5.98,4846,2.8,152,813,4.35,468.45,0,1,3,0,0,Eficientes,0.12019652536016345,0
MAN-0828,MQ-037,Trujillo,Torno CNC,Tarde,71.6,4.39,7.08,10500,6.2,59,906,4.23,636.29,1,2,4,2,1,Alerta,0.3432492284972431,0
MAN-0829,MQ-115,Arequipa,Prensa,Tarde,72.8,5.08,6.19,11568,7.0,86,935,1.84,719.79,1,0,3,2,1,Alerta,0.48764889160511427,0
MAN-0830,MQ-152,Arequipa,Compresor,Mañana,71.0,4.78,3.98,1082,4.7,105,1008,3.83,593.63,0,0,0,0,3,Críticas,0.3238899790305094,0
MAN-0831,MQ-045,Arequipa,Prensa,Mañana,79.5,2.91,6.89,149,1.9,106,1076,3.3,628.88,0,0,3,0,3,Críticas,0.312073962258913,0
MAN-0832,MQ-055,Lima,Empacadora,Noche,82.5,9.4,6.99,7541,4.0,150,789,3.04,581.87,0,1,1,1,3,Críticas,0.9529276432279628,1
MAN-0833,MQ-107,Lima,Torno CNC,Mañana,81.3,3.72,5.25,7140,4.8,81,665,3.49,857.79,0,1,4,0,1,Alerta,0.2603503441410567,0
MAN-0834,MQ-044,Lima,Inyectora,Noche,73.3,3.35,6.77,3833,3.5,100,1024,0.63,564.05,0,1,2,1,0,Eficientes,0.30702320972027886,0
MAN-0835,MQ-168,Lima,Compresor,Tarde,70.4,4.11,5.66,5284,4.1,139,608,0.97,683.14,1,1,0,2,0,Eficientes,0.47254624378564875,0
MAN-0836,MQ-098,Arequipa,Prensa,Noche,69.9,2.42,6.59,4810,6.8,74,1038,3.65,469.56,1,0,3,1,2,Estándar,0.20717972530682352,0
MAN-0837,MQ-108,Lima,Empacadora,Mañana,79.2,5.37,6.85,10376,5.9,80,627,3.3,552.83,0,1,1,0,1,Alerta,0.5221039505718277,1
MAN-0838,MQ-023,Trujillo,Inyectora,Noche,84.8,3.18,7.29,11354,5.5,86,712,1.47,640.15,0,2,2,1,1,Alerta,0.44028507364656877,0
MAN-0839,MQ-119,Arequipa,Inyectora,Noche,79.8,1.41,4.2,6756,5.3,200,1040,0.36,579.28,0,0,2,1,2,Estándar,0.3633339004152409,0
MAN-0840,MQ-022,Trujillo,Prensa,Noche,76.0,5.58,6.88,4093,0.3,197,996,0.45,576.3,1,2,3,1,0,Eficientes,0.7050248503835755,1
MAN-0841,MQ-140,Trujillo,Prensa,Tarde,61.8,2.46,7.54,11408,7.1,166,1000,2.29,521.86,1,2,3,2,2,Estándar,0.32056246609932104,0
MAN-0842,MQ-164,Trujillo,Prensa,Mañana,67.7,3.54,6.17,6669,5.5,71,812,4.39,650.99,0,2,3,0,1,Alerta,0.14462041438710088,0
MAN-0843,MQ-090,Arequipa,Empacadora,Mañana,75.3,6.26,6.36,7382,1.6,85,744,4.03,657.33,1,0,1,0,3,Críticas,0.4302102475179066,0
MAN-0844,MQ-136,Trujillo,Inyectora,Tarde,94.7,1.96,7.92,1934,4.1,3,498,4.13,655.8,0,2,2,2,3,Críticas,0.44362613558922326,0
MAN-0845,MQ-108,Trujillo,Inyectora,Noche,81.9,3.17,4.46,2784,0.2,109,988,4.32,527.47,0,2,2,1,0,Eficientes,0.24971003468768932,0
MAN-0846,MQ-179,Arequipa,Compresor,Tarde,62.6,3.03,6.47,10976,7.6,162,797,2.65,477.24,0,0,0,2,2,Estándar,0.40235177058897104,0
MAN-0847,MQ-077,Arequipa,Torno CNC,Mañana,56.2,4.43,7.58,10292,8.5,36,493,3.55,636.05,0,0,4,0,2,Estándar,0.1150227480489956,0
MAN-0848,MQ-118,Trujillo,Compresor,Noche,84.2,6.79,5.7,1105,1.3,108,556,2.58,571.35,1,2,0,1,3,Críticas,0.7721266606078292,1
MAN-0849,MQ-024,Trujillo,Prensa,Noche,77.1,3.8,7.26,5391,4.3,200,964,4.09,265.33,0,2,3,1,0,Eficientes,0.7101581293468213,1
MAN-0850,MQ-123,Arequipa,Prensa,Noche,77.7,3.89,5.98,1854,3.7,5,584,5.83,667.65,0,0,3,1,3,Críticas,0.2077469677032453,0
MAN-0851,MQ-169,Lima,Torno CNC,Noche,70.7,1.21,4.15,5169,3.2,198,855,2.47,465.33,0,1,4,1,0,Eficientes,0.1627758637680374,0
MAN-0852,MQ-061,Lima,Compresor,Tarde,76.3,2.94,6.89,1855,2.4,173,839,0.1,824.0,1,1,0,2,3,Críticas,0.5921168297767181,1
MAN-0853,MQ-125,Trujillo,Empacadora,Noche,76.0,5.53,6.09,4378,4.2,66,1109,6.11,563.31,0,2,1,1,3,Críticas,0.49187755028491753,0
MAN-0854,MQ-064,Lima,Prensa,Noche,87.4,5.79,9.96,6645,7.1,146,608,3.25,619.54,1,1,3,1,1,Alerta,0.9431215316213497,1
MAN-0855,MQ-010,Trujillo,Inyectora,Tarde,60.1,3.83,7.21,8785,4.7,135,610,1.25,628.24,0,2,2,2,2,Estándar,0.29492436734308825,0
MAN-0856,MQ-112,Lima,Empacadora,Mañana,45.0,0.5,8.19,9960,7.5,60,912,0.94,482.34,0,1,1,0,2,Estándar,0.016443797943404042,0
MAN-0857,MQ-005,Arequipa,Prensa,Noche,69.6,5.46,7.0,4640,4.0,102,708,2.05,746.14,1,0,3,1,3,Críticas,0.4759504985098416,0
MAN-0858,MQ-108,Arequipa,Inyectora,Tarde,75.8,9.28,4.63,7550,6.0,66,672,3.45,559.88,1,0,2,2,1,Alerta,0.8243213379686966,1
MAN-0859,MQ-115,Trujillo,Empacadora,Noche,64.9,4.87,5.12,314,1.1,169,1056,0.41,553.47,0,2,1,1,0,Eficientes,0.3767929408954939,0
MAN-0860,MQ-072,Trujillo,Torno CNC,Mañana,84.8,4.82,6.55,2500,2.5,34,901,4.3,470.31,0,2,4,0,0,Eficientes,0.35491600555302893,0
MAN-0861,MQ-143,Lima,Empacadora,Tarde,64.6,3.35,4.49,3328,3.5,104,556,3.23,454.59,0,1,1,2,0,Eficientes,0.18457937649700426,0
MAN-0862,MQ-174,Arequipa,Compresor,Mañana,79.4,4.53,7.94,9449,7.0,201,715,2.23,604.17,0,0,0,0,2,Estándar,0.8323548794116252,1
MAN-0863,MQ-082,Lima,Empacadora,Mañana,57.9,1.1,5.86,11202,6.4,240,985,0.1,556.59,0,1,1,0,2,Estándar,0.151015338983125,0
MAN-0864,MQ-085,Trujillo,Inyectora,Mañana,68.0,7.09,7.27,8294,4.8,86,1069,4.22,674.54,0,2,2,0,1,Alerta,0.5160743929327463,1
MAN-0865,MQ-139,Trujillo,Empacadora,Tarde,66.8,2.79,5.68,1441,2.8,191,868,3.19,590.03,1,2,1,2,0,Eficientes,0.40605124656089586,0
MAN-0866,MQ-144,Lima,Compresor,Noche,89.7,5.0,7.21,10021,6.9,11,659,2.23,476.23,0,1,0,1,1,Alerta,0.6191734659424954,1
MAN-0867,MQ-095,Arequipa,Torno CNC,Tarde,65.9,2.39,5.05,2920,0.4,166,627,1.45,423.04,0,0,4,2,0,Eficientes,0.17018276359743867,0
MAN-0868,MQ-017,Trujillo,Torno CNC,Mañana,81.8,5.54,7.72,1422,2.2,213,586,3.83,717.54,1,2,4,0,3,Críticas,0.8488934997974814,1
MAN-0869,MQ-053,Trujillo,Inyectora,Tarde,67.2,2.85,7.3,8143,6.6,205,769,3.83,499.79,1,2,2,2,2,Estándar,0.587946892529442,1
MAN-0870,MQ-073,Trujillo,Prensa,Mañana,63.5,5.25,8.13,7034,4.0,76,1084,3.54,437.74,0,2,3,0,0,Eficientes,0.26080402690279547,0
MAN-0871,MQ-014,Lima,Inyectora,Mañana,75.1,0.5,5.46,4525,1.0,36,962,4.13,557.26,0,1,2,0,0,Eficientes,0.0284416351438208,0
MAN-0872,MQ-140,Lima,Prensa,Tarde,63.9,4.56,6.17,6426,8.0,174,931,2.74,587.12,1,1,3,2,2,Estándar,0.6154150064066635,1
MAN-0873,MQ-022,Arequipa,Torno CNC,Noche,85.1,3.12,7.56,576,0.2,226,789,3.1,714.19,1,0,4,1,3,Críticas,0.7548962750704246,1
MAN-0874,MQ-033,Trujillo,Prensa,Mañana,68.0,4.8,8.01,11600,5.8,233,955,3.96,454.25,0,2,3,0,2,Estándar,0.6921628258623183,1
MAN-0875,MQ-161,Arequipa,Inyectora,Noche,79.2,4.38,5.82,11471,8.4,31,744,3.83,587.3,0,0,2,1,1,Alerta,0.36170079194527655,0
MAN-0876,MQ-116,Arequipa,Empacadora,Tarde,69.9,3.0,7.73,7958,6.1,26,599,3.17,422.6,0,0,1,2,2,Estándar,0.23051368978140985,0
MAN-0877,MQ-157,Trujillo,Prensa,Mañana,87.0,7.22,8.11,3866,1.4,33,767,4.82,718.71,0,2,3,0,3,Críticas,0.6810630777367863,1
MAN-0878,MQ-176,Lima,Inyectora,Tarde,73.7,4.64,6.86,7206,6.5,177,795,3.64,555.72,1,1,2,2,2,Estándar,0.7720329303273402,1
MAN-0879,MQ-176,Arequipa,Prensa,Noche,57.1,6.15,6.8,358,0.4,238,1077,0.74,482.2,0,0,3,1,0,Eficientes,0.6227739497820378,1
MAN-0880,MQ-122,Lima,Compresor,Tarde,68.5,7.62,8.0,1762,1.9,86,806,1.3,480.62,1,1,0,2,0,Eficientes,0.7548341253032764,1
MAN-0881,MQ-122,Arequipa,Empacadora,Noche,93.8,5.92,7.0,9248,5.2,237,1002,1.96,652.8,0,0,1,1,1,Alerta,0.9663504913743739,1
MAN-0882,MQ-057,Trujillo,Empacadora,Mañana,83.4,6.48,6.05,2170,0.7,61,931,4.07,814.79,0,2,1,0,3,Críticas,0.5263398735962445,1
MAN-0883,MQ-010,Arequipa,Empacadora,Tarde,54.6,2.82,6.2,1070,0.4,171,781,4.02,520.49,0,0,1,2,0,Eficientes,0.17416604743327846,0
MAN-0884,MQ-111,Lima,Torno CNC,Mañana,74.0,2.74,7.98,7484,5.8,52,609,3.89,614.95,0,1,4,0,1,Alerta,0.18246175986597055,0
MAN-0885,MQ-079,Trujillo,Prensa,Noche,55.2,5.86,6.53,11221,6.6,4,785,1.65,591.14,0,2,3,1,1,Alerta,0.10460921607812267,0
MAN-0886,MQ-082,Lima,Empacadora,Tarde,76.4,3.34,7.19,6136,5.7,238,881,2.51,563.24,1,1,1,2,2,Estándar,0.8304880148192224,1
MAN-0887,MQ-047,Arequipa,Empacadora,Tarde,70.7,3.69,8.05,8397,6.4,181,1083,1.24,548.7,1,0,1,2,2,Estándar,0.7119194905710267,1
MAN-0888,MQ-172,Lima,Compresor,Tarde,76.8,2.48,4.65,3516,4.1,155,996,3.53,536.69,1,1,0,2,0,Eficientes,0.4329912590918609,0
MAN-0889,MQ-112,Arequipa,Prensa,Noche,78.0,5.73,6.42,651,0.2,72,850,2.95,719.2,1,0,3,1,3,Críticas,0.4583892023722085,0
MAN-0890,MQ-122,Arequipa,Inyectora,Noche,71.4,5.72,4.72,7094,3.7,136,961,5.93,610.52,1,0,2,1,3,Críticas,0.48976053608650877,0
MAN-0891,MQ-142,Arequipa,Torno CNC,Noche,76.0,7.46,6.81,5709,4.9,145,758,5.02,648.69,0,0,4,1,3,Críticas,0.846647258270724,1
MAN-0892,MQ-042,Trujillo,Inyectora,Tarde,73.7,2.16,8.09,8123,6.3,181,1098,3.42,612.0,1,2,2,2,2,Estándar,0.5928338365869389,1
MAN-0893,MQ-030,Lima,Torno CNC,Mañana,68.7,3.93,6.34,4499,3.7,59,888,3.05,491.91,0,1,4,0,0,Eficientes,0.14069334610260317,0
MAN-0894,MQ-173,Arequipa,Prensa,Tarde,71.8,1.43,6.08,4612,5.2,217,407,1.14,311.38,0,0,3,2,2,Estándar,0.4690075086037066,0
MAN-0895,MQ-155,Arequipa,Empacadora,Noche,70.8,6.61,7.41,399,1.6,114,835,2.56,598.31,0,0,1,1,3,Críticas,0.6771482801420751,1
MAN-0896,MQ-120,Trujillo,Empacadora,Tarde,82.1,3.32,6.94,7285,6.4,30,780,3.09,630.79,1,2,1,2,1,Alerta,0.4103136750873139,0
MAN-0897,MQ-081,Arequipa,Inyectora,Noche,77.0,7.42,7.07,7342,4.3,190,680,4.11,658.49,0,0,2,1,3,Críticas,0.9056706668913114,1
MAN-0898,MQ-123,Lima,Prensa,Noche,72.1,3.6,6.32,1756,1.7,13,1043,3.08,415.29,0,1,3,1,0,Eficientes,0.11849114161341182,0
MAN-0899,MQ-101,Arequipa,Empacadora,Mañana,55.6,4.52,7.99,4586,0.2,77,849,4.4,651.24,0,0,1,0,0,Eficientes,0.10324323625459787,0
MAN-0900,MQ-038,Lima,Torno CNC,Noche,88.5,4.93,6.77,9348,8.2,133,816,2.44,659.1,1,1,4,1,1,Alerta,0.826637295225379,1
MAN-0901,MQ-011,Arequipa,Empacadora,Noche,78.3,3.58,7.19,8876,7.1,232,617,2.71,526.58,1,0,1,1,2,Estándar,0.8274122999227368,1
MAN-0902,MQ-004,Lima,Torno CNC,Tarde,85.2,5.61,7.79,1590,3.3,92,1063,3.16,600.78,1,1,4,2,3,Críticas,0.8057905652054328,1
MAN-0903,MQ-012,Trujillo,Inyectora,Tarde,83.6,5.59,4.95,5855,2.1,169,497,3.09,768.28,1,2,2,2,3,Críticas,0.7645557401182665,1
MAN-0904,MQ-160,Trujillo,Prensa,Tarde,59.1,4.97,5.37,8347,4.6,133,596,2.71,503.81,0,2,3,2,2,Estándar,0.2844994652697182,0
MAN-0905,MQ-179,Arequipa,Prensa,Tarde,69.8,1.62,7.53,6774,4.9,156,1070,2.21,620.61,0,0,3,2,2,Estándar,0.3347487696953236,0
MAN-0906,MQ-064,Arequipa,Compresor,Noche,68.5,1.73,6.62,10898,7.6,223,683,0.69,577.48,1,0,0,1,2,Estándar,0.4612802871683595,0
MAN-0907,MQ-114,Trujillo,Compresor,Mañana,62.4,3.8,5.94,8477,6.8,35,1120,2.58,552.73,0,2,0,0,1,Alerta,0.09703858519017382,0
MAN-0908,MQ-180,Lima,Inyectora,Mañana,71.2,4.65,6.11,395,0.2,214,564,3.55,651.02,1,1,2,0,3,Críticas,0.5415329105312477,1
MAN-0909,MQ-020,Arequipa,Prensa,Mañana,76.9,2.14,6.09,8393,4.4,21,951,3.26,524.39,0,0,3,0,2,Estándar,0.07682461897970301,0
MAN-0910,MQ-091,Trujillo,Compresor,Mañana,73.5,2.15,8.41,9200,6.6,9,576,4.49,524.15,0,2,0,0,1,Alerta,0.13056862051291976,0
MAN-0911,MQ-099,Arequipa,Prensa,Noche,82.5,6.39,8.0,8058,3.8,161,1136,2.11,795.96,1,0,3,1,3,Críticas,0.8684130310987058,1
MAN-0912,MQ-054,Arequipa,Torno CNC,Tarde,70.9,5.42,7.32,2712,3.6,4,1133,2.16,681.72,0,0,4,2,3,Críticas,0.3197662968069016,0
MAN-0913,MQ-056,Trujillo,Compresor,Tarde,78.0,3.78,7.15,2805,4.6,214,1129,2.3,782.11,1,2,0,2,3,Críticas,0.8368095548778022,1
MAN-0914,MQ-088,Lima,Empacadora,Tarde,82.4,5.34,5.92,9972,5.7,87,1189,3.6,623.78,1,1,1,2,1,Alerta,0.6724081150323233,1
MAN-0915,MQ-043,Arequipa,Prensa,Mañana,71.5,3.58,5.31,4534,4.0,28,811,2.2,526.09,0,0,3,0,0,Eficientes,0.09691433102050226,0
MAN-0916,MQ-169,Arequipa,Empacadora,Tarde,74.2,6.32,5.59,11252,5.2,205,1000,3.91,417.07,0,0,1,2,2,Estándar,0.8472423180229824,1
MAN-0917,MQ-078,Arequipa,Empacadora,Tarde,80.6,5.64,5.82,8713,4.3,5,706,0.1,529.34,0,0,1,2,1,Alerta,0.4121431377450975,0
MAN-0918,MQ-088,Trujillo,Torno CNC,Tarde,82.2,6.63,4.1,9250,6.7,186,1126,3.11,738.07,0,2,4,2,1,Alerta,0.8653494198438907,1
MAN-0919,MQ-162,Trujillo,Inyectora,Tarde,67.2,7.75,6.12,10479,4.9,107,843,0.63,591.4,0,2,2,2,1,Alerta,0.6631070145243058,1
MAN-0920,MQ-104,Lima,Prensa,Noche,74.5,3.3,6.81,5557,2.3,26,1048,4.77,505.79,0,1,3,1,0,Eficientes,0.1418059641502688,0
MAN-0921,MQ-123,Arequipa,Inyectora,Noche,77.2,3.96,7.97,6196,2.3,195,740,3.58,496.23,1,0,2,1,3,Críticas,0.7006314866593829,1
MAN-0922,MQ-098,Trujillo,Compresor,Noche,67.0,5.18,5.81,9706,7.0,199,587,4.78,708.68,1,2,0,1,1,Alerta,0.6751376936118657,1
MAN-0923,MQ-050,Arequipa,Compresor,Tarde,78.2,2.35,6.42,3093,4.1,141,811,3.14,658.3,0,0,0,2,3,Críticas,0.5158922354655403,1
MAN-0924,MQ-044,Arequipa,Empacadora,Mañana,59.3,4.23,5.49,10525,6.4,211,973,1.59,585.0,0,0,1,0,2,Estándar,0.35220124961716803,0
MAN-0925,MQ-059,Lima,Inyectora,Noche,78.3,5.61,8.32,6344,3.4,173,738,2.03,632.11,0,1,2,1,3,Críticas,0.8245452089360564,1
MAN-0926,MQ-170,Lima,Torno CNC,Tarde,61.8,1.88,5.03,11196,8.3,215,765,1.04,296.91,1,1,4,2,2,Estándar,0.28990742542516884,0
MAN-0927,MQ-131,Arequipa,Prensa,Noche,82.9,6.62,6.65,8088,6.0,150,976,2.17,672.26,0,0,3,1,1,Alerta,0.8694573350646506,1
MAN-0928,MQ-072,Trujillo,Inyectora,Tarde,61.3,0.5,7.79,9096,4.8,96,718,3.1,390.15,0,2,2,2,0,Eficientes,0.07935126339232788,0
MAN-0929,MQ-176,Arequipa,Prensa,Mañana,75.4,4.74,6.27,10773,7.0,163,895,0.27,371.12,1,0,3,0,2,Estándar,0.5844989683060963,1
MAN-0930,MQ-156,Lima,Torno CNC,Tarde,79.7,2.31,7.13,2000,0.2,129,1035,4.51,351.06,0,1,4,2,0,Eficientes,0.3721175123696532,0
MAN-0931,MQ-092,Lima,Inyectora,Tarde,64.3,2.84,3.28,9867,5.3,40,1275,3.24,512.35,0,1,2,2,2,Estándar,0.05391742592258089,0
MAN-0932,MQ-077,Lima,Torno CNC,Mañana,82.6,4.58,8.04,6163,7.2,170,1058,3.77,729.81,1,1,4,0,1,Alerta,0.8106961600509557,1
MAN-0933,MQ-001,Trujillo,Inyectora,Mañana,73.3,8.96,8.18,10114,7.2,233,832,5.43,688.05,1,2,2,0,1,Alerta,0.96554302457426,1
MAN-0934,MQ-079,Arequipa,Inyectora,Noche,66.7,5.11,5.52,5059,7.0,226,698,3.08,531.71,0,0,2,1,2,Estándar,0.7452326680555986,1
MAN-0935,MQ-051,Lima,Prensa,Mañana,64.5,3.91,3.9,3906,4.1,69,551,2.79,511.71,0,1,3,0,0,Eficientes,0.08072880933300036,0
MAN-0936,MQ-124,Trujillo,Empacadora,Noche,92.7,1.7,5.32,10239,8.9,59,534,4.71,714.77,0,2,1,1,1,Alerta,0.39131457637320755,0
MAN-0937,MQ-093,Trujillo,Inyectora,Mañana,78.4,4.79,6.96,627,1.9,11,883,2.14,525.02,0,2,2,0,0,Eficientes,0.24546405466435836,0
MAN-0938,MQ-077,Trujillo,Prensa,Mañana,63.0,2.55,5.3,8114,2.4,68,696,3.16,721.35,0,2,3,0,0,Eficientes,0.03551967332108752,0
MAN-0939,MQ-022,Trujillo,Torno CNC,Tarde,76.1,3.73,5.78,5340,5.1,183,1126,3.27,463.76,1,2,4,2,0,Eficientes,0.6367355643481071,1
MAN-0940,MQ-168,Trujillo,Torno CNC,Mañana,75.4,4.45,6.39,3535,4.5,10,594,2.47,402.5,0,2,4,0,0,Eficientes,0.18029070994914378,0
MAN-0941,MQ-056,Trujillo,Compresor,Mañana,60.9,5.88,6.16,1633,1.4,170,907,1.45,547.03,1,2,0,0,0,Eficientes,0.41910267733401585,0
MAN-0942,MQ-164,Arequipa,Inyectora,Tarde,66.2,3.61,5.42,820,0.6,216,561,2.75,534.29,1,0,2,2,0,Eficientes,0.4664051859864861,0
MAN-0943,MQ-088,Lima,Prensa,Mañana,70.5,2.61,6.22,4517,1.2,203,682,1.55,720.88,0,1,3,0,0,Eficientes,0.2639938812426074,0
MAN-0944,MQ-143,Lima,Prensa,Mañana,70.6,2.61,9.4,9634,7.8,223,862,2.23,607.36,1,1,3,0,2,Estándar,0.6528126431552497,1
MAN-0945,MQ-035,Trujillo,Empacadora,Mañana,78.1,0.81,7.66,2907,0.9,109,669,1.81,726.69,0,2,1,0,0,Eficientes,0.1389407806345103,0
MAN-0946,MQ-045,Lima,Empacadora,Noche,71.6,3.78,6.95,3180,3.8,65,610,4.16,677.78,0,1,1,1,3,Críticas,0.2867729991792934,0
MAN-0947,MQ-171,Lima,Prensa,Tarde,84.6,7.11,5.61,10225,5.2,42,1035,4.75,475.28,0,1,3,2,1,Alerta,0.7091236337536397,1
MAN-0948,MQ-120,Lima,Empacadora,Noche,85.2,7.1,6.85,9029,7.8,7,704,3.98,624.7,1,1,1,1,1,Alerta,0.7437117726340866,1
MAN-0949,MQ-150,Lima,Prensa,Mañana,57.1,2.47,6.05,2329,1.1,72,888,0.63,632.14,0,1,3,0,0,Eficientes,0.03169816808627222,0
MAN-0950,MQ-017,Trujillo,Inyectora,Noche,86.8,1.6,5.67,4599,3.2,210,830,2.49,672.29,0,2,2,1,3,Críticas,0.5616840624874003,1
MAN-0951,MQ-112,Trujillo,Inyectora,Noche,90.8,1.3,6.13,5235,2.1,83,715,2.79,753.94,0,2,2,1,3,Críticas,0.252816182188031,0
MAN-0952,MQ-062,Arequipa,Inyectora,Tarde,71.9,4.89,5.75,4949,3.5,110,602,3.31,555.41,0,0,2,2,3,Críticas,0.4805700475473335,0
MAN-0953,MQ-132,Arequipa,Empacadora,Noche,70.5,4.46,6.05,9745,8.7,103,620,3.81,524.52,0,0,1,1,2,Estándar,0.47576809964735994,0
MAN-0954,MQ-095,Arequipa,Prensa,Mañana,85.0,5.6,5.61,11505,9.0,200,378,4.65,759.67,1,0,3,0,1,Alerta,0.870450658070922,1
MAN-0955,MQ-119,Lima,Compresor,Tarde,76.8,6.01,5.93,2663,1.6,194,951,5.06,428.43,1,1,0,2,3,Críticas,0.8462591232895819,1
MAN-0956,MQ-041,Arequipa,Torno CNC,Mañana,60.9,3.1,7.41,311,0.2,21,894,4.16,610.87,0,0,4,0,0,Eficientes,0.042207552498917916,0
MAN-0957,MQ-085,Lima,Torno CNC,Noche,77.9,3.7,7.05,5771,5.4,146,708,4.81,602.95,0,1,4,1,3,Críticas,0.5835920867681517,1
MAN-0958,MQ-007,Trujillo,Prensa,Noche,61.6,5.26,7.22,1272,2.7,106,808,2.55,615.08,0,2,3,1,0,Eficientes,0.33312827007915824,0
